One=0, Two=0, Three=0, Four=0 Generation=268 4 guns alive
One=1, Two=6, Three=12, Four=3 Generation=3343 All guns dead
One=1, Two=6, Three=12, Four=4 Generation=3799 1 gun alive
One=1, Two=6, Three=12, Four=5 Generation=6036 All guns dead
One=1, Two=6, Three=12, Four=6 Generation=291 4 guns alive
One=1, Two=6, Three=12, Four=7 Generation=4699 1 gun alive
One=1, Two=6, Three=12, Four=8 Generation=3646 1 gun alive
One=1, Two=6, Three=12, Four=9 Generation=2743 All guns dead
One=1, Two=6, Three=12, Four=10 Generation=1961 All guns dead
One=1, Two=6, Three=12, Four=11 Generation=2863 All guns dead
One=1, Two=6, Three=12, Four=12 Generation=3883 All guns dead
One=1, Two=7, Three=1, Four=0 Generation=299 4 guns alive
One=1, Two=7, Three=1, Four=1 Generation=1742 All guns dead
One=1, Two=7, Three=1, Four=2 Generation=1682 All guns dead
One=1, Two=7, Three=1, Four=3 Generation=3860 1 gun alive
One=1, Two=7, Three=1, Four=4 Generation=3002 All guns dead
One=1, Two=7, Three=1, Four=5 Generation=2874 1 gun alive
One=1, Two=7, Three=1, Four=6 Generation=2372 All guns dead
One=1, Two=7, Three=1, Four=7 Generation=369 4 guns alive
One=1, Two=7, Three=1, Four=8 Generation=1598 All guns dead
One=1, Two=7, Three=1, Four=9 Generation=2440 All guns dead
One=1, Two=7, Three=1, Four=10 Generation=263 4 guns alive
One=1, Two=7, Three=1, Four=11 Generation=3722 All guns dead
One=1, Two=7, Three=1, Four=12 Generation=263 4 guns alive
One=1, Two=7, Three=2, Four=0 Generation=2131 All guns dead
One=1, Two=7, Three=2, Four=1 Generation=3572 All guns dead
One=1, Two=7, Three=2, Four=2 Generation=2103 All guns dead
One=1, Two=7, Three=2, Four=3 Generation=2243 2 guns alive
One=1, Two=7, Three=2, Four=4 Generation=7415 All guns dead
One=1, Two=7, Three=2, Four=5 Generation=1672 3 guns alive
One=1, Two=7, Three=2, Four=6 Generation=2192 All guns dead
One=1, Two=7, Three=2, Four=7 Generation=2498 All guns dead
One=1, Two=7, Three=2, Four=8 Generation=2553 All guns dead
One=1, Two=7, Three=2, Four=9 Generation=4153 2 guns alive
One=1, Two=7, Three=2, Four=10 Generation=5651 All guns dead
One=1, Two=7, Three=2, Four=11 Generation=1256 3 guns alive
One=1, Two=7, Three=2, Four=12 Generation=5103 All guns dead
One=1, Two=7, Three=3, Four=0 Generation=2014 All guns dead
One=1, Two=7, Three=3, Four=1 Generation=6482 All guns dead
One=1, Two=7, Three=3, Four=2 Generation=5703 All guns dead
One=1, Two=7, Three=3, Four=3 Generation=2124 2 guns alive
One=1, Two=7, Three=3, Four=4 Generation=7565 All guns dead
One=1, Two=7, Three=3, Four=5 Generation=255 4 guns alive
One=1, Two=7, Three=3, Four=6 Generation=261 4 guns alive
One=1, Two=7, Three=3, Four=7 Generation=1262 All guns dead
One=1, Two=7, Three=3, Four=8 Generation=266 4 guns alive
One=1, Two=7, Three=3, Four=9 Generation=323 4 guns alive
One=1, Two=7, Three=3, Four=10 Generation=1733 2 guns alive
One=1, Two=7, Three=3, Four=11 Generation=262 4 guns alive
One=1, Two=7, Three=3, Four=12 Generation=2861 1 gun alive
One=1, Two=7, Three=4, Four=0 Generation=2912 All guns dead
One=1, Two=7, Three=4, Four=1 Generation=2702 All guns dead
One=1, Two=7, Three=4, Four=2 Generation=6215 1 gun alive
One=1, Two=7, Three=4, Four=3 Generation=1928 All guns dead
One=1, Two=7, Three=4, Four=4 Generation=2045 All guns dead
One=1, Two=7, Three=4, Four=5 Generation=2800 1 gun alive
One=1, Two=7, Three=4, Four=6 Generation=3185 All guns dead
One=1, Two=7, Three=4, Four=7 Generation=3611 1 gun alive
One=1, Two=7, Three=4, Four=8 Generation=2108 All guns dead
One=1, Two=7, Three=4, Four=9 Generation=1925 All guns dead
One=1, Two=7, Three=4, Four=10 Generation=259 4 guns alive
One=1, Two=7, Three=4, Four=11 Generation=4112 All guns dead
One=1, Two=7, Three=4, Four=12 Generation=2012 All guns dead
One=1, Two=7, Three=5, Four=0 Generation=5791 All guns dead
One=1, Two=7, Three=5, Four=1 Generation=1866 All guns dead
One=1, Two=7, Three=5, Four=2 Generation=5432 All guns dead
One=1, Two=7, Three=5, Four=3 Generation=5162 All guns dead
One=1, Two=7, Three=5, Four=4 Generation=1598 All guns dead
One=1, Two=7, Three=5, Four=5 Generation=5286 All guns dead
One=1, Two=7, Three=5, Four=6 Generation=3152 All guns dead
One=1, Two=7, Three=5, Four=7 Generation=265 4 guns alive
One=1, Two=7, Three=5, Four=8 Generation=4389 All guns dead
One=1, Two=7, Three=5, Four=9 Generation=5672 All guns dead
One=1, Two=7, Three=5, Four=10 Generation=4952 All guns dead
One=1, Two=7, Three=5, Four=11 Generation=262 4 guns alive
One=1, Two=7, Three=5, Four=12 Generation=293 4 guns alive
One=1, Two=7, Three=6, Four=0 Generation=3722 All guns dead
One=1, Two=7, Three=6, Four=1 Generation=2852 All guns dead
One=1, Two=7, Three=6, Four=2 Generation=2198 All guns dead
One=1, Two=7, Three=6, Four=3 Generation=2134 All guns dead
One=1, Two=7, Three=6, Four=4 Generation=1592 All guns dead
One=1, Two=7, Three=6, Four=5 Generation=4905 1 gun alive
One=1, Two=7, Three=6, Four=6 Generation=6289 1 gun alive
One=1, Two=7, Three=6, Four=7 Generation=5858 All guns dead
One=1, Two=7, Three=6, Four=8 Generation=3425 1 gun alive
One=1, Two=7, Three=6, Four=9 Generation=2350 All guns dead
One=1, Two=7, Three=6, Four=10 Generation=1901 All guns dead
One=1, Two=7, Three=6, Four=11 Generation=5972 All guns dead
One=1, Two=7, Three=6, Four=12 Generation=328 4 guns alive
One=1, Two=7, Three=7, Four=0 Generation=2780 2 guns alive
One=1, Two=7, Three=7, Four=1 Generation=2342 All guns dead
One=1, Two=7, Three=7, Four=2 Generation=2738 All guns dead
One=1, Two=7, Three=7, Four=3 Generation=1748 All guns dead
One=1, Two=7, Three=7, Four=4 Generation=1652 All guns dead
One=1, Two=7, Three=7, Four=5 Generation=2450 1 gun alive
One=1, Two=7, Three=7, Four=6 Generation=2642 All guns dead
One=1, Two=7, Three=7, Four=7 Generation=4832 All guns dead
One=1, Two=7, Three=7, Four=8 Generation=3582 1 gun alive
One=1, Two=7, Three=7, Four=9 Generation=2708 All guns dead
One=1, Two=7, Three=7, Four=10 Generation=5858 All guns dead
One=1, Two=7, Three=7, Four=11 Generation=4884 1 gun alive
One=1, Two=7, Three=7, Four=12 Generation=5626 1 gun alive
One=1, Two=7, Three=8, Four=0 Generation=8279 1 gun alive
One=1, Two=7, Three=8, Four=1 Generation=8315 1 gun alive
One=1, Two=7, Three=8, Four=2 Generation=3723 All guns dead
One=1, Two=7, Three=8, Four=3 Generation=1509 All guns dead
One=1, Two=7, Three=8, Four=4 Generation=1935 2 guns alive
One=1, Two=7, Three=8, Four=5 Generation=1772 All guns dead
One=1, Two=7, Three=8, Four=6 Generation=3818 All guns dead
One=1, Two=7, Three=8, Four=7 Generation=1868 All guns dead
One=1, Two=7, Three=8, Four=8 Generation=3065 1 gun alive
One=1, Two=7, Three=8, Four=9 Generation=4208 2 guns alive
One=1, Two=7, Three=8, Four=10 Generation=1442 All guns dead
One=1, Two=7, Three=8, Four=11 Generation=358 4 guns alive
One=1, Two=7, Three=8, Four=12 Generation=2473 All guns dead
One=1, Two=7, Three=9, Four=0 Generation=1652 All guns dead
One=1, Two=7, Three=9, Four=1 Generation=3332 All guns dead
One=1, Two=7, Three=9, Four=2 Generation=289 4 guns alive
One=1, Two=7, Three=9, Four=3 Generation=1414 All guns dead
One=1, Two=7, Three=9, Four=4 Generation=3129 1 gun alive
One=1, Two=7, Three=9, Four=5 Generation=4030 All guns dead
One=1, Two=7, Three=9, Four=6 Generation=3218 All guns dead
One=1, Two=7, Three=9, Four=7 Generation=2258 All guns dead
One=1, Two=7, Three=9, Four=8 Generation=3403 1 gun alive
One=1, Two=7, Three=9, Four=9 Generation=1898 All guns dead
One=1, Two=7, Three=9, Four=10 Generation=1781 All guns dead
One=1, Two=7, Three=9, Four=11 Generation=299 4 guns alive
One=1, Two=7, Three=9, Four=12 Generation=2288 All guns dead
One=1, Two=7, Three=10, Four=0 Generation=4531 All guns dead
One=1, Two=7, Three=10, Four=1 Generation=4832 All guns dead
One=1, Two=7, Three=10, Four=2 Generation=2291 All guns dead
One=1, Two=7, Three=10, Four=3 Generation=3514 All guns dead
One=1, Two=7, Three=10, Four=4 Generation=4622 All guns dead
One=1, Two=7, Three=10, Four=5 Generation=5792 All guns dead
One=1, Two=7, Three=10, Four=6 Generation=4001 All guns dead
One=1, Two=7, Three=10, Four=7 Generation=1298 All guns dead
One=1, Two=7, Three=10, Four=8 Generation=1301 All guns dead
One=1, Two=7, Three=10, Four=9 Generation=3733 1 gun alive
One=1, Two=7, Three=10, Four=10 Generation=5468 All guns dead
One=1, Two=7, Three=10, Four=11 Generation=3482 All guns dead
One=1, Two=7, Three=10, Four=12 Generation=2002 2 guns alive
One=1, Two=7, Three=11, Four=0 Generation=2942 All guns dead
One=1, Two=7, Three=11, Four=1 Generation=289 4 guns alive
One=1, Two=7, Three=11, Four=2 Generation=2228 All guns dead
One=1, Two=7, Three=11, Four=3 Generation=1114 All guns dead
One=1, Two=7, Three=11, Four=4 Generation=5402 All guns dead
One=1, Two=7, Three=11, Four=5 Generation=259 4 guns alive
One=1, Two=7, Three=11, Four=6 Generation=3158 All guns dead
One=1, Two=7, Three=11, Four=7 Generation=2345 1 gun alive
One=1, Two=7, Three=11, Four=8 Generation=8319 All guns dead
One=1, Two=7, Three=11, Four=9 Generation=1772 All guns dead
One=1, Two=7, Three=11, Four=10 Generation=3761 All guns dead
One=1, Two=7, Three=11, Four=11 Generation=11084 1 gun alive
One=1, Two=7, Three=11, Four=12 Generation=2702 All guns dead
One=1, Two=7, Three=12, Four=0 Generation=1688 All guns dead
One=1, Two=7, Three=12, Four=1 Generation=1712 All guns dead
One=1, Two=7, Three=12, Four=2 Generation=1723 All guns dead
One=1, Two=7, Three=12, Four=3 Generation=2395 2 guns alive
One=1, Two=7, Three=12, Four=4 Generation=5582 All guns dead
One=1, Two=7, Three=12, Four=5 Generation=2023 All guns dead
One=1, Two=7, Three=12, Four=6 Generation=1987 All guns dead
One=1, Two=7, Three=12, Four=7 Generation=2162 All guns dead
One=1, Two=7, Three=12, Four=8 Generation=3759 All guns dead
One=1, Two=7, Three=12, Four=9 Generation=6005 1 gun alive
One=1, Two=7, Three=12, Four=10 Generation=3889 1 gun alive
One=1, Two=7, Three=12, Four=11 Generation=2562 All guns dead
One=1, Two=7, Three=12, Four=12 Generation=1543 All guns dead
One=1, Two=8, Three=1, Four=0 Generation=2942 All guns dead
One=1, Two=8, Three=1, Four=1 Generation=3602 All guns dead
One=1, Two=8, Three=1, Four=2 Generation=268 4 guns alive
One=1, Two=8, Three=1, Four=3 Generation=2494 All guns dead
One=1, Two=8, Three=1, Four=4 Generation=2828 1 gun alive
One=1, Two=8, Three=1, Four=5 Generation=7989 All guns dead
One=1, Two=8, Three=1, Four=6 Generation=2522 All guns dead
One=1, Two=8, Three=1, Four=7 Generation=1598 All guns dead
One=1, Two=8, Three=1, Four=8 Generation=261 4 guns alive
One=1, Two=8, Three=1, Four=9 Generation=4742 All guns dead
One=1, Two=8, Three=1, Four=10 Generation=1922 All guns dead
One=1, Two=8, Three=1, Four=11 Generation=2052 All guns dead
One=1, Two=8, Three=1, Four=12 Generation=1767 3 guns alive
One=1, Two=8, Three=2, Four=0 Generation=4323 All guns dead
One=1, Two=8, Three=2, Four=1 Generation=6785 1 gun alive
One=1, Two=8, Three=2, Four=2 Generation=270 4 guns alive
One=1, Two=8, Three=2, Four=3 Generation=1623 All guns dead
One=1, Two=8, Three=2, Four=4 Generation=7323 All guns dead
One=1, Two=8, Three=2, Four=5 Generation=2919 All guns dead
One=1, Two=8, Three=2, Four=6 Generation=2829 All guns dead
One=1, Two=8, Three=2, Four=7 Generation=2613 All guns dead
One=1, Two=8, Three=2, Four=8 Generation=2462 All guns dead
One=1, Two=8, Three=2, Four=9 Generation=1503 All guns dead
One=1, Two=8, Three=2, Four=10 Generation=3459 All guns dead
One=1, Two=8, Three=2, Four=11 Generation=3129 All guns dead
One=1, Two=8, Three=2, Four=12 Generation=4363 All guns dead
One=1, Two=8, Three=3, Four=0 Generation=6082 1 gun alive
One=1, Two=8, Three=3, Four=1 Generation=2919 All guns dead
One=1, Two=8, Three=3, Four=2 Generation=2765 1 gun alive
One=1, Two=8, Three=3, Four=3 Generation=1414 All guns dead
One=1, Two=8, Three=3, Four=4 Generation=3605 All guns dead
One=1, Two=8, Three=3, Four=5 Generation=1116 All guns dead
One=1, Two=8, Three=3, Four=6 Generation=2775 1 gun alive
One=1, Two=8, Three=3, Four=7 Generation=6401 1 gun alive
One=1, Two=8, Three=3, Four=8 Generation=1779 All guns dead
One=1, Two=8, Three=3, Four=9 Generation=5432 All guns dead
One=1, Two=8, Three=3, Four=10 Generation=2882 All guns dead
One=1, Two=8, Three=3, Four=11 Generation=5072 All guns dead
One=1, Two=8, Three=3, Four=12 Generation=1564 All guns dead
One=1, Two=8, Three=4, Four=0 Generation=3301 All guns dead
One=1, Two=8, Three=4, Four=1 Generation=287 4 guns alive
One=1, Two=8, Three=4, Four=2 Generation=3276 2 guns alive
One=1, Two=8, Three=4, Four=3 Generation=2734 All guns dead
One=1, Two=8, Three=4, Four=4 Generation=2315 All guns dead
One=1, Two=8, Three=4, Four=5 Generation=256 4 guns alive
One=1, Two=8, Three=4, Four=6 Generation=261 4 guns alive
One=1, Two=8, Three=4, Four=7 Generation=2822 All guns dead
One=1, Two=8, Three=4, Four=8 Generation=259 4 guns alive
One=1, Two=8, Three=4, Four=9 Generation=9995 All guns dead
One=1, Two=8, Three=4, Four=10 Generation=259 4 guns alive
One=1, Two=8, Three=4, Four=11 Generation=260 4 guns alive
One=1, Two=8, Three=4, Four=12 Generation=4696 1 gun alive
One=1, Two=8, Three=5, Four=0 Generation=2401 All guns dead
One=1, Two=8, Three=5, Four=1 Generation=1986 All guns dead
One=1, Two=8, Three=5, Four=2 Generation=255 4 guns alive
One=1, Two=8, Three=5, Four=3 Generation=1506 All guns dead
One=1, Two=8, Three=5, Four=4 Generation=3362 All guns dead
One=1, Two=8, Three=5, Four=5 Generation=2019 All guns dead
One=1, Two=8, Three=5, Four=6 Generation=3427 All guns dead
One=1, Two=8, Three=5, Four=7 Generation=2132 All guns dead
One=1, Two=8, Three=5, Four=8 Generation=1952 All guns dead
One=1, Two=8, Three=5, Four=9 Generation=2830 All guns dead
One=1, Two=8, Three=5, Four=10 Generation=2531 All guns dead
One=1, Two=8, Three=5, Four=11 Generation=2202 All guns dead
One=1, Two=8, Three=5, Four=12 Generation=2585 1 gun alive
One=1, Two=8, Three=6, Four=0 Generation=288 4 guns alive
One=1, Two=8, Three=6, Four=1 Generation=1772 All guns dead
One=1, Two=8, Three=6, Four=2 Generation=2799 All guns dead
One=1, Two=8, Three=6, Four=3 Generation=5557 1 gun alive
One=1, Two=8, Three=6, Four=4 Generation=3307 All guns dead
One=1, Two=8, Three=6, Four=5 Generation=1416 All guns dead
One=1, Two=8, Three=6, Four=6 Generation=9160 1 gun alive
One=1, Two=8, Three=6, Four=7 Generation=4808 All guns dead
One=1, Two=8, Three=6, Four=8 Generation=3219 All guns dead
One=1, Two=8, Three=6, Four=9 Generation=1450 All guns dead
One=1, Two=8, Three=6, Four=10 Generation=296 4 guns alive
One=1, Two=8, Three=6, Four=11 Generation=8802 All guns dead
One=1, Two=8, Three=6, Four=12 Generation=265 4 guns alive
One=1, Two=8, Three=7, Four=0 Generation=344 4 guns alive
One=1, Two=8, Three=7, Four=1 Generation=8315 1 gun alive
One=1, Two=8, Three=7, Four=2 Generation=1773 All guns dead
One=1, Two=8, Three=7, Four=3 Generation=2974 All guns dead
One=1, Two=8, Three=7, Four=4 Generation=8228 1 gun alive
One=1, Two=8, Three=7, Four=5 Generation=2862 1 gun alive
One=1, Two=8, Three=7, Four=6 Generation=4292 1 gun alive
One=1, Two=8, Three=7, Four=7 Generation=4472 All guns dead
One=1, Two=8, Three=7, Four=8 Generation=263 4 guns alive
One=1, Two=8, Three=7, Four=9 Generation=1538 All guns dead
One=1, Two=8, Three=7, Four=10 Generation=2558 All guns dead
One=1, Two=8, Three=7, Four=11 Generation=2379 All guns dead
One=1, Two=8, Three=7, Four=12 Generation=1929 All guns dead
One=1, Two=8, Three=8, Four=0 Generation=2162 All guns dead
One=1, Two=8, Three=8, Four=1 Generation=306 4 guns alive
One=1, Two=8, Three=8, Four=2 Generation=2781 2 guns alive
One=1, Two=8, Three=8, Four=3 Generation=2469 All guns dead
One=1, Two=8, Three=8, Four=4 Generation=1952 All guns dead
One=1, Two=8, Three=8, Four=5 Generation=5601 1 gun alive
One=1, Two=8, Three=8, Four=6 Generation=3912 1 gun alive
One=1, Two=8, Three=8, Four=7 Generation=4355 1 gun alive
One=1, Two=8, Three=8, Four=8 Generation=1509 All guns dead
One=1, Two=8, Three=8, Four=9 Generation=3692 All guns dead
One=1, Two=8, Three=8, Four=10 Generation=3392 All guns dead
One=1, Two=8, Three=8, Four=11 Generation=2432 All guns dead
One=1, Two=8, Three=8, Four=12 Generation=3849 All guns dead
One=1, Two=8, Three=9, Four=0 Generation=3700 All guns dead
One=1, Two=8, Three=9, Four=1 Generation=5045 1 gun alive
One=1, Two=8, Three=9, Four=2 Generation=345 4 guns alive
One=1, Two=8, Three=9, Four=3 Generation=2942 All guns dead
One=1, Two=8, Three=9, Four=4 Generation=2942 All guns dead
One=1, Two=8, Three=9, Four=5 Generation=3880 All guns dead
One=1, Two=8, Three=9, Four=6 Generation=1959 All guns dead
One=1, Two=8, Three=9, Four=7 Generation=1808 All guns dead
One=1, Two=8, Three=9, Four=8 Generation=3339 All guns dead
One=1, Two=8, Three=9, Four=9 Generation=2350 All guns dead
One=1, Two=8, Three=9, Four=10 Generation=1899 All guns dead
One=1, Two=8, Three=9, Four=11 Generation=6522 All guns dead
One=1, Two=8, Three=9, Four=12 Generation=2230 All guns dead
One=1, Two=8, Three=10, Four=0 Generation=3217 2 guns alive
One=1, Two=8, Three=10, Four=1 Generation=4959 All guns dead
One=1, Two=8, Three=10, Four=2 Generation=4353 All guns dead
One=1, Two=8, Three=10, Four=3 Generation=4135 1 gun alive
One=1, Two=8, Three=10, Four=4 Generation=4409 1 gun alive
One=1, Two=8, Three=10, Four=5 Generation=3431 All guns dead
One=1, Two=8, Three=10, Four=6 Generation=1387 All guns dead
One=1, Two=8, Three=10, Four=7 Generation=3311 All guns dead
One=1, Two=8, Three=10, Four=8 Generation=287 4 guns alive
One=1, Two=8, Three=10, Four=9 Generation=3251 All guns dead
One=1, Two=8, Three=10, Four=10 Generation=7963 1 gun alive
One=1, Two=8, Three=10, Four=11 Generation=2582 All guns dead
One=1, Two=8, Three=10, Four=12 Generation=4535 1 gun alive
One=1, Two=8, Three=11, Four=0 Generation=5311 All guns dead
One=1, Two=8, Three=11, Four=1 Generation=265 4 guns alive
One=1, Two=8, Three=11, Four=2 Generation=6422 All guns dead
One=1, Two=8, Three=11, Four=3 Generation=5044 All guns dead
One=1, Two=8, Three=11, Four=4 Generation=2385 2 guns alive
One=1, Two=8, Three=11, Four=5 Generation=4669 1 gun alive
One=1, Two=8, Three=11, Four=6 Generation=4082 All guns dead
One=1, Two=8, Three=11, Four=7 Generation=5192 1 gun alive
One=1, Two=8, Three=11, Four=8 Generation=4542 All guns dead
One=1, Two=8, Three=11, Four=9 Generation=6755 1 gun alive
One=1, Two=8, Three=11, Four=10 Generation=321 4 guns alive
One=1, Two=8, Three=11, Four=11 Generation=289 4 guns alive
One=1, Two=8, Three=11, Four=12 Generation=2352 All guns dead
One=1, Two=8, Three=12, Four=0 Generation=358 4 guns alive
One=1, Two=8, Three=12, Four=1 Generation=4903 All guns dead
One=1, Two=8, Three=12, Four=2 Generation=2342 All guns dead
One=1, Two=8, Three=12, Four=3 Generation=3223 All guns dead
One=1, Two=8, Three=12, Four=4 Generation=2045 All guns dead
One=1, Two=8, Three=12, Four=5 Generation=260 4 guns alive
One=1, Two=8, Three=12, Four=6 Generation=2887 All guns dead
One=1, Two=8, Three=12, Four=7 Generation=1933 All guns dead
One=1, Two=8, Three=12, Four=8 Generation=2822 All guns dead
One=1, Two=8, Three=12, Four=9 Generation=6132 1 gun alive
One=1, Two=8, Three=12, Four=10 Generation=270 4 guns alive
